"","Age [years]","BMI [kg/m²]"
"6782",18.21,20.032601953779
"6783",18.21,21.3214223535556
"6784",18.21,20.1183431952663
"6785",18.22,23.1481481481481
"6786",18.22,24.5865421032698
"6787",18.22,23.6332097667497
"6788",18.22,19.0761382556954
"6789",18.22,22.4950994852893
"6790",18.23,21.364988990984
"6791",18.23,20.9469037152855
"6792",18.23,22.4082680922712
"6793",18.23,22.3491871756409
"6794",18.24,26.3985534268165
"6795",18.24,22.5664345268209
"6796",18.24,21.0953803576323
"6797",18.25,18.379153584283
"6798",18.25,21.3890198340944
"6799",18.25,23.2455103969754
"6800",18.25,22.5746820709527
"6801",18.25,20.0880257873107
"6802",18.26,25.6004648760331
"6803",18.26,21.2981013378665
"6804",18.27,26.9947585652714
"6805",18.27,21.5159593249064
"6806",18.28,20.4857051758954
"6807",18.29,22.7138468809074
"6808",18.29,20.3894349344658
"6809",18.29,25.5877638738149
"6810",18.29,22.1323340574564
"6811",18.29,19.8136589107586
"6812",18.3,21.7982023948162
"6813",18.31,17.5792624373282
"6814",18.31,23.0498142157534
"6815",18.31,26.4548422804074
"6816",18.31,19.2182116768758
"6817",18.31,21.4367253323838
"6818",18.32,18.4319834621844
"6819",18.32,23.4277002296933
"6820",18.32,21.1768631101638
"6821",18.33,20.7792289259413
"6822",18.33,23.8933333333333
"6823",18.33,21.1477812478419
"6824",18.33,23.898014447436
"6825",18.34,23.3199902868479
"6826",18.34,19.4369796689193
"6827",18.34,23.7727029312994
"6828",18.34,19.833713136814
"6829",18.34,24.5004286043729
"6830",18.35,18.9919649379109
"6831",18.35,18.4627074653371
"6832",18.35,19.7903802919477
"6833",18.36,26.0496355404907
"6834",18.36,22.3793336785136
"6835",18.36,22.6656532820236
"6836",18.37,22.7584338388026
"6837",18.37,19.077349982657
"6838",18.37,31.2299249226768
"6839",18.38,18.2736379708456
"6840",18.38,18.0479129486417
"6841",18.38,23.1103890593289
"6842",18.4,18.2531097890752
"6843",18.4,18.6183050172997
"6844",18.41,24.8616876788852
"6845",18.41,23.5248220359771
"6846",18.42,21.8470085203333
"6847",18.42,22.3117576611755
"6848",18.43,19.4970311338955
"6849",18.44,21.5517165110567
"6850",18.44,18.697072515102
"6851",18.44,22.4552243843385
"6852",18.44,17.9279625258977
"6853",18.44,20.6184092599302
"6854",18.44,19.3556870479947
"6855",18.44,19.3496371943026
"6856",18.45,18.7144039663401
"6857",18.45,18.9308521094573
"6858",18.45,18.4036944986713
"6859",18.45,21.7592592592593
"6860",18.45,18.8360218431859
"6861",18.46,19.8854350373908
"6862",18.46,19.6503002339142
"6863",18.47,23.6826805406292
"6864",18.47,22.1954270308297
"6865",18.47,29.3079584775086
"6866",18.48,24.322800612097
"6867",18.48,21.0693034778881
"6868",18.48,19.4541205408941
"6869",18.48,20.781194988618
"6870",18.49,21.5029425079221
"6871",18.5,18.3210989106164
"6872",18.5,21.7043310206163
"6873",18.5,21.3878743608473
"6874",18.5,20.6037803457852
"6875",18.5,19.6657511236566
"6876",18.5,19.5048991178535
"6877",18.5,19.4563004150677
"6878",18.51,24.5711729396604
"6879",18.51,22.0640359168242
"6880",18.51,23.6612718123395
"6881",18.51,20.4060250768729
"6882",18.52,22.4480151228733
"6883",18.52,21.0170763745543
"6884",18.52,23.1043905175676
"6885",18.53,17.5485095264202
"6886",18.53,19.3489495360421
"6887",18.54,19.8161005817227
"6888",18.54,25.7179181102668
"6889",18.54,24.0754738109236
"6890",18.54,19.9807947560922
"6891",18.55,20.5707739468361
"6892",18.55,19.2488388950039
"6893",18.55,23.6119241374341
"6894",18.56,19.5640117452119
"6895",18.56,18.0277627546421
"6896",18.56,20.3134298750248
"6897",18.57,20.3883152222379
"6898",18.57,20.3152343942723
"6899",18.57,20.5258574017842
"6900",18.58,24.837277967608
"6901",18.58,23.8207268908823
"6902",18.58,17.0649314413265
"6903",18.58,17.2981551279508
"6904",18.59,25.5466298296173
"6905",18.59,22.4589482956223
"6906",18.59,21.9322975975373
"6907",18.59,23.2249762650158
"6908",18.59,20.9422641067504
"6909",18.59,19.9457670921764
"6910",18.59,17.7727759630134
"6911",18.59,17.5022070169027
"6912",18.6,25.6620642824808
"6913",18.6,19.0552172906764
"6914",18.6,20.8802894772752
"6915",18.61,17.6752484818568
"6916",18.61,19.2451591022873
"6917",18.61,18.2328888888889
"6918",18.61,21.6216216216216
"6919",18.61,24.5477356559552
"6920",18.61,19.9236205867451
"6921",18.62,21.3418700813659
"6922",18.62,23.3486720374106
"6923",18.62,17.5135808057945
"6924",18.63,21.2665406427221
"6925",18.63,23.1949787991869
"6926",18.63,21.2381899990314
"6927",18.63,18.4968658425353
"6928",18.64,22.7864583333333
"6929",18.64,16.7361086796681
"6930",18.64,23.0875941339675
"6931",18.64,19.1598272755869
"6932",18.64,23.5020478779747
"6933",18.65,23.946077370104
"6934",18.65,17.9190579411808
"6935",18.65,20.2221197634821
"6936",18.65,27.6856017813257
"6937",18.66,16.7968421936676
"6938",18.67,18.1525234118301
"6939",18.67,19.5963158926122
"6940",18.67,20.4068359914205
"6941",18.67,21.9363474122546
"6942",18.67,21.0432396488304
"6943",18.68,19.3844080609156
"6944",18.68,22.5280348878605
"6945",18.7,23.9635688986338
"6946",18.7,21.8757710573374
"6947",18.7,19.6441261107867
"6948",18.7,21.0801055498691
"6949",18.7,22.5694444444444
"6950",18.71,22.0793950850662
"6951",18.71,25.6694825481184
"6952",18.71,24.7011462536796
"6953",18.71,22.432187243053
"6954",18.71,18.1060159089946
"6955",18.72,21.2967570847166
"6956",18.72,22.5264960139054
"6957",18.72,23.7501183279917
"6958",18.72,23.6777997859891
"6959",18.72,22.7243416451307
"6960",18.73,21.6737085459184
"6961",18.73,21.5421742598286
"6962",18.74,20.4068777926893
"6963",18.74,22.2855733121351
"6964",18.74,26.85546875
"6965",18.74,18.9111165123189
"6966",18.74,23.5865417967395
"6967",18.75,19.8959289868381
"6968",18.76,23.9912128569777
"6969",18.76,22.8730221384052
"6970",18.76,16.7129079138592
"6971",18.76,24.2690317610727
"6972",18.76,22.4480151228733
"6973",18.76,24.254566703853
"6974",18.76,21.6795729421111
"6975",18.77,22.9736105277032
"6976",18.77,22.4835048901623
"6977",18.77,19.402124644155
"6978",18.78,20.1757324331985
"6979",18.78,30.730963584233
"6980",18.79,21.051634894584
"6981",18.79,18.3275819635648
"6982",18.8,17.9012345679012
"6983",18.8,20.9691901436652
"6984",18.8,22.4139047966796
"6985",18.8,20.9710709594817
"6986",18.8,25.4746590023414
"6987",18.82,19.5350844916783
"6988",18.82,21.4705248340973
"6989",18.82,21.7335354170837
"6990",18.82,23.5739151887284
"6991",18.83,28.982007003985
"6992",18.83,21.1688468734167
"6993",18.83,19.4023002277898
"6994",18.83,18.741796648454
"6995",18.83,20.6391942955129
"6996",18.84,24.6147586838224
"6997",18.84,22.9264199478195
"6998",18.84,31.566311142447
"6999",18.84,22.5724826603025
"7000",18.85,23.177589676866
"7001",18.85,19.3639948478163
"7002",18.86,23.8909299411752
"7003",18.86,18.4499452396194
"7004",18.86,21.4937644909106
"7005",18.86,18.6789738835223
"7006",18.86,20.4228343626442
"7007",18.86,21.211962817678
"7008",18.86,19.5987654320988
"7009",18.87,19.494486959088
"7010",18.87,22.2858133888311
"7011",18.88,22.1386620442396
"7012",18.88,22.2569083130998
"7013",18.89,24.1696378307375
"7014",18.89,22.0344279380751
"7015",18.89,18.3536077443161
"7016",18.9,21.6015139893345
"7017",18.9,22.1629458874179
"7018",18.9,21.1790232580253
"7019",18.91,20.8756327032514
"7020",18.91,23.2848858086757
"7021",18.92,20.2642659601857
"7022",18.92,18.3637018961043
"7023",18.93,21.2649920999713
"7024",18.93,28.2128336354211
"7025",18.93,22.014203081325
"7026",18.93,22.2799399823751
"7027",18.93,25.2367236023871
"7028",18.93,20.387811634349
"7029",18.95,24.1504258411417
"7030",18.95,21.4534589179186
"7031",18.96,24.4622222222222
"7032",18.96,22.2403764402614
"7033",18.96,22.899866091832
"7034",18.97,16.2292063293905
"7035",18.97,23.8235211780185
"7036",18.98,27.5805782071217
"7037",18.98,28.6041096423309
"7038",18.98,21.2363821699335
"7039",18.99,27.2941850994513
"7040",18.99,25.8645216356724
"7041",18.99,22.0766965026166
"7042",19,21.6587099840866
"7043",19,17.9555192817792
"7044",19,20.5443409667032
"7045",19.01,22.9381008601788
"7046",19.01,20.9751691012845
"7047",19.01,23.84021946537
"7048",19.01,18.2869118442401
"7049",19.01,21.5924034263047
"7050",19.02,20.3610807793039
"7051",19.02,19.9314088679755
"7052",19.02,20.3146434348191
"7053",19.02,22.7750309743751
"7054",19.02,20.4728071985666
"7055",19.03,22.2245011699286
"7056",19.03,20.8652665537802
"7057",19.04,24.2802636142907
"7058",19.04,19.2156126853068
"7059",19.04,18.7289992695398
"7060",19.04,22.8229266052461
"7061",19.05,21.2379442462677
"7062",19.05,20.8349244462368
"7063",19.05,19.3758671932086
"7064",19.05,23.6339500157304
"7065",19.06,27.3246732260845
"7066",19.06,28.694983945493
"7067",19.06,19.5433220440933
"7068",19.06,23.6408163265306
"7069",19.07,20.0009393909325
"7070",19.07,19.9099804945306
"7071",19.07,25.6685982286834
"7072",19.07,21.0437157656541
"7073",19.08,20.9710871621296
"7074",19.08,23.4136778889768
"7075",19.08,19.9215924012594
"7076",19.08,17.8429454931787
"7077",19.08,20.9706474967557
"7078",19.08,21.6855368882396
"7079",19.09,23.9956053762725
"7080",19.09,24.0012847233132
"7081",19.1,21.7506340458801
"7082",19.1,24.3328100470958
"7083",19.1,20.4060810121416
"7084",19.1,22.0992779367869
"7085",19.1,19.8294595783006
"7086",19.1,20.1562106324011
"7087",19.1,22.294887039239
"7088",19.1,20.9336645375927
"7089",19.11,24.0835139342511
"7090",19.11,20.5583088461032
"7091",19.12,20.7696118036319
"7092",19.12,18.9252171456818
"7093",19.12,19.7500531856933
"7094",19.13,19.1123374535273
"7095",19.13,23.0610795290525
"7096",19.14,19.7530864197531
"7097",19.14,19.3065136716527
"7098",19.14,20.6051978333854
"7099",19.14,25.8714290619624
"7100",19.15,20.8088129028322
"7101",19.15,20.671463174464
"7102",19.15,19.8685171658145
"7103",19.15,17.9697945852096
"7104",19.16,20.3552099131022
"7105",19.16,20.6234725154012
"7106",19.16,22.4381644375857
"7107",19.17,21.1547262638012
"7108",19.17,19.5963158926122
"7109",19.18,18.5172536787864
"7110",19.19,24.4192790207869
"7111",19.19,25.0535119026836
"7112",19.19,22.3338288065102
"7113",19.2,19.8405751432606
"7114",19.2,28.1045395675512
"7115",19.2,24.396261067405
"7116",19.21,18.7097684294931
"7117",19.21,21.1617006112771
"7118",19.21,16.4511130206153
"7119",19.22,27.8871421808013
"7120",19.22,19.1161023232823
"7121",19.22,25.3674642995399
"7122",19.23,20.5555555555556
"7123",19.23,23.8143578675685
"7124",19.24,21.2706741215886
"7125",19.24,23.8723497713029
"7126",19.25,16.9293221884975
"7127",19.26,28.5344236999678
"7128",19.26,28.4005797334585
"7129",19.27,23.7872792635342
"7130",19.28,24.6703763602971
"7131",19.28,20.7168324263464
"7132",19.28,20.8460644962658
"7133",19.29,22.7356808516693
"7134",19.29,21.1058263971463
"7135",19.29,28.8466151522346
"7136",19.29,23.766040860058
"7137",19.3,23.7584361009437
"7138",19.3,18.2948919212655
"7139",19.31,19.9022542512981
"7140",19.31,18.8510782463851
"7141",19.31,19.1618461817072
"7142",19.31,19.6232339089482
"7143",19.32,17.9456906729634
"7144",19.32,22.39000294588
"7145",19.32,20.2605801941573
"7146",19.32,20.2395480769423
"7147",19.33,22.1194473943648
"7148",19.34,23.6719692764436
"7149",19.35,22.5151909722222
"7150",19.35,22.8436078549095
"7151",19.36,17.258940697148
"7152",19.37,24.649665446282
"7153",19.37,20.8854018003216
"7154",19.38,20.3274727225357
"7155",19.38,19.7091949590488
"7156",19.38,17.8895087446743
"7157",19.39,20.7600186727952
"7158",19.39,21.4819844742887
"7159",19.4,21.8609474458737
"7160",19.41,19.631575253489
"7161",19.41,26.9569434865588
"7162",19.42,23.2657959094555
"7163",19.42,20.3911518934149
"7164",19.43,21.3106436595876
"7165",19.43,21.6929706699341
"7166",19.44,20.6163194444444
"7167",19.44,23.6451260662885
"7168",19.45,23.6648596363653
"7169",19.45,23.0763189457548
"7170",19.46,24.712403448027
"7171",19.46,19.1338774705403
"7172",19.47,19.4427733300425
"7173",19.47,23.8754420109098
"7174",19.48,19.7726149283243
"7175",19.48,24.7824502743484
"7176",19.48,21.518050492037
"7177",19.48,24.1312670728715
"7178",19.48,18.8161877110277
"7179",19.48,20.8887425236309
"7180",19.49,21.5975010629098
"7181",19.49,18.816666190054
"7182",19.49,23.8655163127116
"7183",19.49,19.4443538378373
"7184",19.5,22.4965495737979
"7185",19.51,20.7563871676689
"7186",19.51,25.5815075705177
"7187",19.51,18.9153687370989
"7188",19.51,22.1475426713559
"7189",19.52,17.2842622634365
"7190",19.52,18.1400977087873
"7191",19.52,23.3177622498754
"7193",19.53,22.200900284784
"7194",19.53,22.3773655401853
"7195",19.53,21.9306666666667
"7196",19.55,21.9228992512286
"7197",19.56,19.8977355734112
"7198",19.56,19.4320927138406
"7199",19.57,23.3262116220964
"7200",19.57,23.379355687048
"7201",19.58,21.0488888888889
"7202",19.58,22.3863142771225
"7203",19.58,23.4767994823652
"7204",19.58,21.2987582577232
"7205",19.58,25.1080824486657
"7206",19.59,18.9007104765543
"7207",19.59,20.2275381706896
"7208",19.59,23.5398747743155
"7209",19.6,24.9617595323114
"7210",19.6,23.2989742719715
"7211",19.61,18.6955509649153
"7212",19.61,20.1601651083353
"7213",19.62,18.3092163548015
"7214",19.62,18.1836669318687
"7215",19.62,21.4216025186119
"7216",19.63,22.8578332570045
"7217",19.63,22.3266378695164
"7218",19.63,19.8711883031653
"7219",19.63,24.0596562645467
"7220",19.63,21.0280190507576
"7221",19.63,22.6173319328681
"7222",19.63,19.1064721809765
"7223",19.64,19.928649303601
"7224",19.64,19.6913580246914
"7225",19.65,21.7259507179696
"7226",19.65,21.5107052972082
"7227",19.66,21.1503232625788
"7228",19.66,20.7989304512788
"7229",19.66,21.2189513466749
"7230",19.66,23.7876100627488
"7231",19.66,19.2545911694818
"7232",19.67,22.0219293242882
"7233",19.67,18.1322062970475
"7234",19.67,24.3438094940857
"7235",19.68,19.5812501504707
"7236",19.68,21.0616281554287
"7237",19.69,21.8373458848994
"7238",19.69,22.8433216877184
"7239",19.7,21.9184027777778
"7240",19.71,23.7261079605125
"7241",19.72,22.476212674919
"7242",19.73,22.3759021143512
"7243",19.73,22.8267177105077
"7244",19.73,19.8053417836125
"7245",19.74,22.6890596349193
"7246",19.74,20.2408169486359
"7247",19.74,20.9071467330588
"7248",19.75,23.3087784695338
"7249",19.75,22.7519324304349
"7250",19.76,20.0626821610741
"7251",19.76,24.2506789359599
"7252",19.77,21.9206909401784
"7253",19.77,20.1035810332952
"7254",19.77,22.6056134259259
"7255",19.77,22.0969984124519
"7256",19.77,19.7983241676576
"7257",19.78,19.6817910996736
"7258",19.79,21.5162099169133
"7259",19.79,18.2983091890095
"7260",19.79,21.8373458848994
"7261",19.8,18.9002187402938
"7262",19.81,22.7482264341379
"7263",19.82,23.375718893726
"7264",19.82,21.5413950372336
"7265",19.82,19.6601058735309
"7266",19.82,20.7391145744059
"7267",19.82,26.8076510521665
"7268",19.84,19.582314804974
"7269",19.84,20.1457993665786
"7270",19.85,22.7515693100518
"7271",19.85,25.4349884054178
"7272",19.85,25.1382532513331
"7273",19.86,22.4024155648087
"7274",19.86,22.3290083845699
"7275",19.86,23.0599819504153
"7276",19.86,23.9959435573941
"7277",19.87,25.0026570305027
"7278",19.87,21.9967626315181
"7279",19.87,29.4417271040648
"7280",19.88,25.7343930534645
"7281",19.89,25.3593239653637
"7282",19.89,24.4221372205814
"7283",19.9,23.5383573921169
"7284",19.9,22.5846972237108
"7285",19.9,28.080019546611
"7286",19.91,23.8259366942318
"7287",19.91,22.7386502229376
"7288",19.91,24.0432098765432
"7289",19.91,27.7322997761369
"7290",19.91,20.9198984302862
"7291",19.92,21.9038000252493
"7292",19.93,24.485652005136
"7293",19.93,31.7474997491839
"7294",19.93,23.0189202115059
"7295",19.93,21.5806665036771
"7296",19.93,23.5354622757049
"7297",19.93,23.0551107916072
"7298",19.94,17.8086419753086
"7299",19.94,23.4402034989043
"7300",19.94,25.1021720083427
"7301",19.95,21.1144325464262
"7302",19.95,20.415836514874
"7303",19.96,25.4868061135867
"7304",19.96,25.1716164852512
"7305",19.96,21.4140596752811
"7306",19.97,17.6643255176343
"7307",19.98,20.0226945126658
"7308",19.98,24.5333853147778
"7309",19.98,24.1020793950851
"7310",19.98,22.5252075987326
"7311",19.99,21.5612322410081
"7312",19.99,23.1372668721956
"7313",19.99,23.0228504557943
"7314",19.99,17.9388583909841
"7315",20,21.2710007304602
"7316",20,21.023804263493
"7317",20.01,21.647588665791
"7318",20.01,22.8954745269596
"7319",20.01,23.8062283737024
"7320",20.01,19.8327888690101
"7321",20.01,16.966960928231
"7322",20.02,18.9446387830937
"7323",20.02,22.9978058675971
"7324",20.02,20.5338754978478
"7325",20.02,23.7550413149093
"7326",20.02,21.1625013186844
"7327",20.03,18.574675119082
"7328",20.03,22.2584767176334
"7329",20.03,21.5619092627599
"7330",20.04,19.7076409419634
"7331",20.04,18.6807111310471
"7332",20.04,20.4663674633472
"7333",20.05,25.4824770340826
"7334",20.05,21.0456527467297
"7335",20.05,21.8757608960312
"7336",20.05,19.1495397100903
"7337",20.06,23.4204251374047
"7338",20.06,21.5108978976185
"7339",20.06,20.0308475051579
"7340",20.06,17.7086617624395
"7341",20.06,22.6545953151962
"7342",20.06,17.2373333333333
"7343",20.06,21.374230165439
"7344",20.07,28.6324501955324
"7345",20.07,24.1346673877772
"7346",20.07,21.3909675828
"7347",20.07,25.0828630296515
"7348",20.07,21.7587809917355
"7349",20.07,19.7770484382073
"7350",20.08,22.8531855955679
"7351",20.08,25.3765174694854
"7352",20.08,19.6288554785727
"7353",20.08,23.1727028000248
"7354",20.08,23.2528136359842
"7355",20.09,20.3561680036048
"7356",20.09,26.0416384684268
"7357",20.09,19.2934620699047
"7358",20.1,18.5287053211502
"7359",20.1,19.6670007480331
"7360",20.11,19.6525744393184
"7361",20.11,16.4891518737673
"7362",20.12,25.1069361702486
"7363",20.12,20.9794904501359
"7364",20.12,22.1061710448189
"7365",20.12,20.9573387761668
"7366",20.13,21.1192713629072
"7367",20.14,23.3934951646314
"7368",20.14,27.8586888121889
"7369",20.15,20.2596538902389
"7370",20.15,25.3630196783419
"7371",20.15,19.3632653061224
"7372",20.16,20.3813280736358
"7373",20.16,19.1241155096577
"7374",20.16,19.4137572384326
"7375",20.16,21.0274378940642
"7376",20.17,23.291229956105
"7377",20.17,19.6294918844866
"7378",20.17,19.9091082843127
"7379",20.18,18.5880666931713
"7380",20.18,19.6745262821086
"7381",20.19,23.5952877507083
"7382",20.19,16.6765127451681
"7383",20.19,21.6544953468683
"7384",20.19,27.5214731493991
"7385",20.19,28.1430615503568
"7386",20.2,20.7943762075093
"7387",20.2,18.5611280243551
"7388",20.2,23.8846759406888
"7389",20.21,28.2049001965176
"7390",20.21,19.0740740740741
"7391",20.22,21.0372534696859
"7392",20.22,20.0988289647989
"7393",20.23,21.978494744334
"7394",20.24,18.5426310084601
"7395",20.24,20.763961324759
"7396",20.28,23.6705318806456
"7397",20.28,22.1281486647127
"7398",20.3,21.3090306234516
"7399",20.3,26.1227801878843
"7400",20.3,24.8313336217168
"7401",20.31,19.4182825484765
"7402",20.32,21.1523487064514
"7403",20.32,16.9151934338671
"7404",20.32,22.7487697704769
"7405",20.32,20.7168324263464
"7406",20.32,20.6337779530375
"7407",20.33,24.0855016540796
"7408",20.33,23.2779477045357
"7409",20.37,21.2752968468606
"7410",20.37,16.7941250892715
"7411",20.38,20.0358103459061
"7412",20.39,23.8172743055556
"7413",20.4,21.1075853625931
"7414",20.41,27.4203560306372
